concept_id	concept_name	concept_synonym_name
42709321	vismodegib	
42709322	axitinib	
42709323	ivacaftor	
42709324	vitamin D3	
42709325	tafluprost	
42709326	pomegranate fruit extract	Punica granatum fruit extract
42709327	peginesatide	
42709328	robenacoxib	
42709329	imidacloprid	
42709330	chlorine dioxide	
42799567	docosaenoic acid	
42799711	gemtuzumab ozogamicin	
42799803	metricus paper wasp venom protein	Polistes metricus venom
42800027	varicella-zoster virus vaccine live (Oka-Merck) strain	
42800040	avanafil	
42800082	common paper wasp venom protein	Polistes exclamans venom
42800204	lucinactant	
42800226	northern paper wasp venom protein	Polistes fuscatus venom
42800238	red paper wasp venom protein	Polistes annularis venom
42800240	sodium sulfide	
42800246	taliglucerase alfa	
42800417	ammonia	
42800778	German wasp venom protein	Vespula germanica venom protein
42801108	protein C	
42801112	Siberian elm pollen extract	
42801254	common wasp venom protein	Vespula vulgaris venom protein
42801267	eastern yellow jacket venom protein	Vespula maculifrons venom protein
42801272	bald-faced hornet venom protein	Dolichovespula maculata venom protein
42801285	southern yellow jacket venom protein	Vespula squamosa venom protein
42801287	pertuzumab	
42801306	western yellow jacket venom protein	Vespula pensylvanica venom protein
42801309	yellow hornet venom protein	Dolichovespula arenaria venom protein
42873635	lorcaserin	
42873636	mirabegron	
42873637	white spirit type 1	
42873638	carfilzomib	
42873639	aclidinium	
42873745	bicisate	
42873918	Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus	
42873956	influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus	
42873961	influenza B virus vaccine, B-Wisconsin-1-2010-like virus	
42874050	nicotine bitartrate	
42874054	oxidronate	
42874212	elvitegravir	
42874220	cobicistat	
42874246	icosapent ethyl	
42874258	zinc glycinate	
42898180	1,1-difluoroethane	
42898181	1,10-decanediol	
42898182	1,2-butanediol	
42898183	1,2-diarachidoyl-sn-glycero-3-phosphocholine	
42898184	1,3-butylene glycol	butylene glycol
42898185	1,3-dichloro-2-propanol	
42898186	1,3-dimethylol-5,5-dimethylhydantoin	
42898187	1,4-sorbitan	
42898188	1,4-benzoquinone	
42898189	1-(4-(4-chlorophenyl)-3-phenyl-2-butenyl)-pyrrolidine 1,5-naphthalenedisulfonate	pyrrobutamine naphthalene disulfonate
42898190	butyl alcohol	
42898191	1-decene	
42898192	1-vinyl-2-pyrrolidone	
42898193	1-methyl-2-pyrrolidinone	methyl pyrrolidone
42898238	2,2'-dithiobisbenzothiazole	
42898239	2-(4-(diethylamino)-2-hydroxybenzoyl)benzoic acid	
42898240	2-MERCAPTOBENZOTHIAZOLE	
42898241	2-amino-2-methyl-1-propanol	aminomethylpropanol
42898242	2-ethylhexanoic acid	
42898249	3,7-dimethyloctanal	
42898250	4-(p-hydroxyphenyl)-2-butanone acetate	
42898251	Abies sachalinensis var. sachalinensis oil	
42898252	Abies sibirica leaf oil	
42898253	acesulfame	
42898254	acetic monoethanolamide	
42898255	ACETYL HEXAPEPTIDE-3	
42898256	acetyl tetrapeptide-9	
42898257	acetyltriethyl citrate	
42898258	Agkistrodon contortrix venom	copperhead venom
42898259	Abrus precatorius seed extract	
42898260	Absidia capillata allergenic extract	
42898261	Acer saccharum bark-sap extract	
42898262	acetaldehyde	
42898263	allyl sucrose	
42898264	Althaea officinalis leaf extract	
42898265	aluminum dimyristate	
42898266	aluminum distearate	
42898267	aluminum zirconium octachlorohydrex gly	
42898268	aluminum zirconium pentachlorohydrate	
42898269	aluminum zirconium tetrachlorohydrex gly	
42898270	AMINO ACIDS, WHEAT	
42898271	aminomethyl propanediol	
42898272	aminopropyl ascorbyl phosphate	
42898273	ammonio methacrylate copolymer type B	
42898274	ammonium laureth-3 sulfate	
42898275	ammonium laureth-5 sulfate	
42898276	amyl cinnamal	
42898277	Amyris balsamifera oil	
42898278	Angelica root oil	
42898279	Angelica seed oil	
42898280	anhydroxylitol	
42898281	anisacril	
42898282	Aphanizomenon flos-aquae	
42898283	arachidyl propionate	
42898284	Aronia melanocarpa fruit juice	
42898285	ascorbyl glucoside	
42898286	Aspergillus flavus var. oryzae protease	brinolase
42898287	ATRACTYLODES JAPONICA ROOT	
42898288	Atractylodes japonica root oil	Atractylodes lancea root oil
42898289	Azadirachta indica seed oil	
42898290	Abelmoschus moschatus seed extract	
42898307	Arum maculatum root extract	
42898308	Arundo pliniana root extract	
42898309	Asarum europaeum extract	
42898310	Asarum sieboldii root extract	
42898311	Ascaris lumbricoides preparation	
42898312	Asclepias curassavica extract	
42898313	Asclepias tuberosa flowering top extract	
42898314	Asclepias tuberosa root extract	
42898315	Ascophyllum nodosum extract	
42898316	glycyrrhizin, ammoniated	ammonium glycyrrhizate
42898317	Aspalathus linearis leaf extract	
42898318	aspartame	
42898319	Aspidosperma quebracho-blanco bark extract	
42898320	Anacyclus pyrethrum root extract	
42898321	Anagallis arvensis extract	
42898322	Anamirta cocculus seed extract	
42898323	Anemone americana extract	
42898324	Anemone nemorosa extract	
42898325	Angelica acutiloba root extract	
42898326	Angelica archangelica leaf extract	
42898327	Angelica archangelica root extract	Norwegian angelica root extract
42898328	Angelica dahurica root extract	
42898329	Angelica gigas root extract	
42898330	Angelica keiskei top extract	
42898331	Angelica pubescens root extract	
42898332	Angelica sinensis root extract	
42898333	Angostura bark extract	
42898334	anise seed extract	
42898335	Annickia chlorantha bark extract	
42898336	Anogeissus leiocarpus bark extract	
42898337	Ampelopsis japonica root extract	Ampelopsis japonica tuber extract
42898338	Anthoxanthum odoratum extract	
42898339	antimony	
42898340	Apocynum androsaemifolium root extract	
42898341	Apocynum cannabinum root extract	
42898345	Aquilaria malaccensis stem extract	
42898346	Aquilegia vulgaris extract	
42898347	Aralia hispida root extract	
42898348	Aralia racemosa root extract	
42898349	Araneus diadematus preparation	
42898350	Arctium lappa fruit extract	
42898351	Ardisia japonica stem extract	
42898352	Argentina anserina flowering top extract	Potentilla anserina flowering top extract
42898353	Arisaema erubescens root extract	
42898354	Arisaema triphyllum root extract	
42898355	Aristolochia clematitis root extract	
42898356	Arnica montana flower extract	mountain arnica flower extract
42898357	Arnica angustifolia flower extract	
42898358	Arnica chamissonis flower extract	
42898359	Arnica cordifolia flower extract	
42898360	Arnica montana root extract	
42898361	Aronia melanocarpa fruit extract	
42898362	Artemisia abrotanum flowering top extract	
42898363	Artemisia argyi leaf extract	
42898364	Artemisia capillaris flower extract	
42898365	Artemisia cina flower extract	
42898366	Artemisia maritima flower extract	
42898367	Artemisia princeps leaf extract	
42898368	Artemisia umbelliformis flower extract	
42898369	Artemisia vulgaris root extract	
42898370	Ammi visnaga fruit extract	
42898372	alkyl (C12-15) benzoate	
42898378	aluminum zirconium pentachlorohydrex gly	
42898379	aluminum sulfate tetradecahydrate	
42898382	Amanita muscaria extract	
42898383	Amanita muscaria var. muscaria fruiting body extract	
42898384	Amaranthus caudatus seed extract	
42898385	amber	
42898386	ambergris	
42898387	Ambrosia artemisiifolia extract	
42898388	Ambrosia peruviana leaf extract	
42898389	Allura red AC dye	
42898390	Aloe ferox leaf preparation	cape aloe leaf extract
42898391	American elderberry extract	
42898392	Alpine strawberry extract	
42898393	Alpinia galanga leaf extract	
42898394	Alpinia officinarum leaf extract	
42898395	Alpinia zerumbet leaf extract	
42898396	amino methacrylate copolymer	dimethylaminoethyl methacrylate - butyl methacrylate - methyl methacrylate copolymer
42898397	Achyranthes bidentata root extract	
42898398	Achyrocline satureioides extract	
42898399	Acmella oleracea flower extract	
42898400	Aconitum carmichaelii root extract	
42898401	Aconitum ferox root extract	
42898402	Aconitum napellus extract	Aconitum napellus whole extract
42898403	Aconitum napellus root extract	
42898404	Acorus calamus extract	
42898405	Acorus calamus root extract	
42898406	Acorus gramineus root extract	
42898407	Actaea cimicifuga root extract	
42898408	Actaea spicata root extract	
42898409	Actinidia chinensis seed extract	
42898410	Actinidia polygama fruit extract	
42898411	Althaea officinalis root extract	
42898412	aluminum	
42898413	Adenophora stricta root extract	
42898414	Albizia julibrissin bark extract	
42898415	Adonis vernalis extract	
42898417	Aesculus carnea flower extract	
42898418	Aesculus hippocastanum bark extract	
42898419	Aesculus hippocastanum flower extract	
42898420	Aesculus hippocastanum leaf extract	
42898421	Aethusa cynapium extract	
42898422	Aframomum angustifolium seed extract	
42898423	Agathosma betulina leaf extract	
42898424	Agave americana leaf extract	century plant leaf extract
42898425	Agave tequilana leaf extract	
42898426	Agrimonia eupatoria flower extract	
42898427	Agrimonia eupatoria flowering top extract	
42898428	Agrostis gigantea top extract	redtop top extract
42898428	Agrostis gigantea top extract	black bent top extract
42898429	Ailanthus altissima flowering twig extract	
42898430	aji pepper extract	
42898431	Ajuga turkestanica top extract	
42898432	Alcaligenes faecalis	
42898433	Alcea rosea flower extract	
42898434	Alchemilla xanthochlora flowering top extract	
42898435	alcloxa	
42898439	Aletris farinosa root extract	
42898443	Citrus aurantiifolia seed oil	
42898444	Citrus aurantiifolia leaf oil	
42898445	Citrus aurantium flower oil	
42898446	Citrus aurantium flower extract	
42898447	Citrus aurantium fruit oil	
42898448	Citrus aurantium fruit rind extract	
42898449	Citrus aurantium leafy twig oil	
42898450	Citrus limon fruit oil	
42898451	Citrus maxima fruit rind oil	
42898452	Citrus maxima fruit rind extract	
42898453	Citrus maxima leaf extract	
42898454	Citrus maxima seed extract	
42898455	Citrus paradisi fruit oil	
42898456	Citrus reticulata fruit oil	
42898457	Citrus reticulata leaf oil	
42898458	Citrus sinensis flower oil	
42898459	Citrus sinensis fruit oil	
42898460	Cladanthus mixtus flower volatile oil	
42898461	clary sage oil	
42898462	clove leaf oil	
42898463	cocamidopropyl PG-dimonium chloride phosphate	cocamidopropyl propylene glycol-dimonium chloride phosphate
42898464	cocamine oxide	
42898465	coco diethanolamide	
42898466	coconut acid	
42898467	Coleus forskohlii root oil	Plectranthus barbatus root oil
42898468	Copaifera officinalis resin	
42898469	Corymbia citriodora leaf oil	
42898470	Crambe hispanica subsp. abyssinica seed oil	
42898471	cranberry seed oil	
42898472	Crotalus horridus horridus venom	
42898473	Cryptocarya agathophylla leaf oil	
42898474	cucumber fruit oil	
42898475	cyclomethicone 5	
42898476	cyclomethicone 6	
42898477	Cymbopogon schoenanthus oil	
42898478	Betula pendula bark extract	
42898479	Betula pendula leaf extract	
42898480	Betula platyphylla var japonica resin	
42898481	Betula platyphylla var. japonica bark extract	
42898482	Betula pubescens bark extract	
42898483	Betula pubescens leaf extract	
42898484	Bidens bipinnata top extract	
42898487	Bromus ramosus flower extract	
42898488	brown rice preparation	
42898489	Bryonia alba root extract	
42898490	Bryonia dioica root extract	
42898491	Cairina moshcata heart-liver preparation	
42898492	Bufo bufo cutaneous gland preparation	
42898493	Bupleurum chinense root extract	
42898494	Bupleurum falcatum root extract	
42898495	Bixa orellana seed extract	
42898496	black pepper oil	
42898497	blackfoot abalone extract	
42898506	Bletilla striata bulb extract	Bletilla striata tuber extract
42898507	Borago officinalis flower extract	
42898508	Borago officinalis seed extract	
42898510	Bos taurus achilles tendon preparation	bovine achilles tendon preparation
42898511	Bos taurus adrenal gland preparation	bovine adrenal gland preparation
42898512	Bos taurus ankle joint preparation	bovine ankle joint preparation
42898513	Bos taurus bile preparation	bovine bile preparation
42898514	Bos taurus cartilage preparation	bovine cartilage preparation
42898515	Bos taurus colostrum preparation	bovine colostrum preparation
42898516	Bos taurus frontal lobe preparation	bovine frontal lobe preparation
42898517	Bos taurus gallbladder preparation	bovine gallbladder preparation
42898518	Bos taurus hip joint preparation	bovine hip joint preparation
42898519	Bos taurus hippocampus preparation	bovine hippocampus preparation
42898520	Bos taurus hypothalamus preparation	bovine hypothalamus preparation
42898521	butane	
42898526	Bos taurus joint capsule preparation	bovine joint capsule preparation
42898527	Bos taurus knee joint preparation	bovine knee joint preparation
42898528	Bos taurus limbic system preparation	bovine limbic system preparation
42898529	Bos taurus lymph preparation	bovine lymph preparation
42898530	Bos taurus mesenchyme preparation	bovine mesenchyme preparation
42898531	Bos taurus nerve preparation	bovine nerve preparation
42898532	Bos taurus ovary preparation	bovine ovary preparation
42898533	Bos taurus pancreas preparation	bovine pancreas preparation
42898534	Bos taurus parathyroid gland preparation	bovine parathyroid gland preparation
42898535	Bos taurus pineal gland preparation	bovine pineal gland preparation
42898536	Bos taurus pituitary gland preparation	bovine pituitary gland preparation
42898537	Bos taurus red blood cell preparation	bovine erythrocyte preparation
42898538	Bos taurus solar plexus preparation	bovine solar plexus preparation
42898539	Bos taurus spinal cord preparation	bovine spinal cord preparation
42898540	Bos taurus spleen preparation	bovine spleen preparation
